build_id,pipeline_name,triggered_by,start_time,end_time,status,duration_minutes,commit_sha,branch,tests_run,tests_passed,code_coverage_percent,sprint_number
1834,phoenix-billing-service-ci,ana.lopez,2024-06-06 08:45:00,2024-06-06 08:59:00,SUCCESS,14,abc001264,feature/billing,141,55,63.6043294163997,12
1835,phoenix-billing-service-ci,ana.lopez,2024-06-06 17:09:00,2024-06-06 17:25:00,SUCCESS,16,abc001095,feature/auth,52,116,83.44217218323732,12
1836,phoenix-mobile-api-ci,james.taylor,2024-06-06 16:31:00,2024-06-06 16:49:00,SUCCESS,18,abc000398,feature/billing,118,40,77.39812307970604,12
1837,phoenix-billing-service-ci,james.taylor,2024-06-06 09:20:00,2024-06-06 09:46:00,TIMEOUT,26,abc000909,feature/auth,118,27,64.93961397766304,12
1838,phoenix-customer-platform-ci,ana.lopez,2024-06-06 08:12:00,2024-06-06 08:39:00,TIMEOUT,27,abc000919,develop,105,114,70.56760291877904,12
1839,phoenix-customer-platform-ci,tom.garcia,2024-06-06 17:15:00,2024-06-06 17:37:00,SUCCESS,22,abc000509,develop,89,80,69.05091179487317,12
1840,phoenix-billing-service-ci,tom.garcia,2024-06-06 10:12:00,2024-06-06 10:27:00,FAILURE,15,abc000912,feature/auth,85,99,48.41315962983919,12
1841,phoenix-mobile-api-ci,david.kumar,2024-06-06 17:55:00,2024-06-06 18:10:00,SUCCESS,15,abc001447,develop,150,64,75.50381313124672,12
1842,phoenix-web-frontend-ci,james.taylor,2024-06-06 19:32:00,2024-06-06 19:45:00,SUCCESS,13,abc000093,feature/auth,139,114,64.06271752643036,12
1843,phoenix-auth-service-ci,ana.lopez,2024-06-06 18:46:00,2024-06-06 19:07:00,SUCCESS,21,abc000755,feature/auth,68,112,71.81530446677138,12
1844,phoenix-auth-service-ci,james.taylor,2024-06-07 14:36:00,2024-06-07 14:50:00,FAILURE,14,abc000801,develop,129,96,48.91445891079135,12
1845,phoenix-web-frontend-ci,tom.garcia,2024-06-07 17:59:00,2024-06-07 18:14:00,SUCCESS,15,abc000238,feature/auth,69,126,62.11951762160285,12
1846,phoenix-billing-service-ci,david.kumar,2024-06-07 14:09:00,2024-06-07 14:14:00,FAILURE,5,abc000615,feature/auth,117,61,53.72374965968587,12
1847,phoenix-mobile-api-ci,david.kumar,2024-06-07 10:18:00,2024-06-07 10:41:00,SUCCESS,23,abc000764,feature/billing,78,63,84.95896558523518,12
1848,phoenix-billing-service-ci,james.taylor,2024-06-07 13:18:00,2024-06-07 13:51:00,TIMEOUT,33,abc001956,feature/billing,146,62,49.352500188462564,12
1849,phoenix-mobile-api-ci,ana.lopez,2024-06-07 13:34:00,2024-06-07 13:52:00,SUCCESS,18,abc001068,develop,43,133,70.29802032145179,12
1850,phoenix-customer-platform-ci,james.taylor,2024-06-07 08:40:00,2024-06-07 08:55:00,FAILURE,15,abc001128,feature/auth,108,60,69.425086703497,12
1851,phoenix-web-frontend-ci,david.kumar,2024-06-07 15:51:00,2024-06-07 16:05:00,SUCCESS,14,abc001876,feature/billing,71,86,66.41178609028138,12
1852,phoenix-mobile-api-ci,david.kumar,2024-06-07 12:40:00,2024-06-07 12:54:00,SUCCESS,14,abc001005,feature/billing,137,119,61.224487909122395,12
1853,phoenix-auth-service-ci,tom.garcia,2024-06-07 08:26:00,2024-06-07 08:48:00,SUCCESS,22,abc000405,develop,83,79,75.94764353576787,12
1854,phoenix-web-frontend-ci,ana.lopez,2024-06-07 13:36:00,2024-06-07 13:59:00,SUCCESS,23,abc001915,feature/billing,78,61,75.07787775150813,12
1855,phoenix-web-frontend-ci,david.kumar,2024-06-07 16:00:00,2024-06-07 16:20:00,SUCCESS,20,abc001223,develop,120,138,82.09493505928135,12
1856,phoenix-billing-service-ci,david.kumar,2024-06-07 13:51:00,2024-06-07 14:11:00,SUCCESS,20,abc000306,develop,52,128,67.00649831051463,12
1857,phoenix-web-frontend-ci,david.kumar,2024-06-07 14:55:00,2024-06-07 15:00:00,FAILURE,5,abc000600,develop,118,71,67.34918117510894,12
1858,phoenix-web-frontend-ci,tom.garcia,2024-06-07 19:08:00,2024-06-07 19:37:00,TIMEOUT,29,abc000002,feature/auth,105,83,45.88089000761765,12
1859,phoenix-web-frontend-ci,ana.lopez,2024-06-07 16:49:00,2024-06-07 17:05:00,SUCCESS,16,abc000887,feature/billing,90,82,78.2183627650559,12
1860,phoenix-web-frontend-ci,ana.lopez,2024-06-08 18:25:00,2024-06-08 18:46:00,SUCCESS,21,abc001982,develop,141,120,64.15647977050759,12
1861,phoenix-customer-platform-ci,david.kumar,2024-06-08 16:34:00,2024-06-08 16:50:00,SUCCESS,16,abc000266,main,104,53,64.60368932412756,12
1862,phoenix-auth-service-ci,james.taylor,2024-06-09 15:42:00,2024-06-09 16:00:00,SUCCESS,18,abc000260,feature/auth,120,140,80.00223452068218,12
1863,phoenix-billing-service-ci,ana.lopez,2024-06-10 11:05:00,2024-06-10 11:22:00,FAILURE,17,abc000906,feature/auth,136,106,74.82534200333366,12
1864,phoenix-billing-service-ci,david.kumar,2024-06-10 09:44:00,2024-06-10 10:00:00,FAILURE,16,abc000498,develop,59,71,71.51414514480867,12
1865,phoenix-billing-service-ci,james.taylor,2024-06-10 17:12:00,2024-06-10 17:35:00,SUCCESS,23,abc000140,feature/billing,105,59,80.57624888257013,12
1866,phoenix-auth-service-ci,david.kumar,2024-06-10 08:55:00,2024-06-10 09:07:00,SUCCESS,12,abc000734,feature/billing,79,105,66.85490009124615,12
1867,phoenix-billing-service-ci,tom.garcia,2024-06-10 14:26:00,2024-06-10 14:52:00,TIMEOUT,26,abc000268,develop,115,81,50.19376334139692,12
1868,phoenix-auth-service-ci,tom.garcia,2024-06-10 17:19:00,2024-06-10 17:36:00,SUCCESS,17,abc000829,feature/billing,58,134,77.51778105776536,12
1869,phoenix-auth-service-ci,tom.garcia,2024-06-10 20:26:00,2024-06-10 20:40:00,FAILURE,14,abc000942,feature/billing,52,48,65.6356385835248,12
1870,phoenix-mobile-api-ci,james.taylor,2024-06-10 19:03:00,2024-06-10 19:19:00,SUCCESS,16,abc001998,feature/auth,124,40,78.3754083283631,12
1871,phoenix-billing-service-ci,tom.garcia,2024-06-10 08:50:00,2024-06-10 09:02:00,SUCCESS,12,abc001318,feature/auth,96,91,76.22624034039532,12
1872,phoenix-mobile-api-ci,ana.lopez,2024-06-10 09:58:00,2024-06-10 10:12:00,SUCCESS,14,abc000342,develop,52,147,73.04425456292324,12
1873,phoenix-web-frontend-ci,ana.lopez,2024-06-10 16:44:00,2024-06-10 17:03:00,SUCCESS,19,abc001927,main,65,132,62.0238257335909,12
1874,phoenix-auth-service-ci,tom.garcia,2024-06-10 13:23:00,2024-06-10 13:35:00,SUCCESS,12,abc000044,develop,74,68,83.61588378679302,12
1875,phoenix-auth-service-ci,david.kumar,2024-06-10 19:40:00,2024-06-10 19:58:00,SUCCESS,18,abc000831,feature/billing,44,98,72.65018782593943,12
1876,phoenix-customer-platform-ci,ana.lopez,2024-06-10 08:26:00,2024-06-10 08:48:00,SUCCESS,22,abc000839,main,147,62,66.22306780764362,12
1877,phoenix-mobile-api-ci,david.kumar,2024-06-10 19:21:00,2024-06-10 19:39:00,SUCCESS,18,abc000863,feature/billing,53,41,60.216037502324724,12
1878,phoenix-customer-platform-ci,james.taylor,2024-06-10 12:45:00,2024-06-10 12:58:00,SUCCESS,13,abc000129,develop,116,91,66.53245501710423,12
1879,phoenix-web-frontend-ci,tom.garcia,2024-06-11 10:30:00,2024-06-11 10:53:00,TIMEOUT,23,abc001130,feature/billing,46,36,62.73594464200743,12
1880,phoenix-billing-service-ci,david.kumar,2024-06-11 11:42:00,2024-06-11 12:00:00,SUCCESS,18,abc000383,develop,103,141,75.10757350680367,12
1881,phoenix-mobile-api-ci,ana.lopez,2024-06-11 16:17:00,2024-06-11 16:38:00,SUCCESS,21,abc001706,feature/auth,98,144,68.23032632763339,12
1882,phoenix-auth-service-ci,james.taylor,2024-06-11 11:42:00,2024-06-11 12:04:00,SUCCESS,22,abc000916,feature/auth,88,133,61.53205698844892,12
1883,phoenix-mobile-api-ci,david.kumar,2024-06-11 18:48:00,2024-06-11 19:11:00,TIMEOUT,23,abc000417,develop,71,53,65.53338598561294,12
1884,phoenix-web-frontend-ci,ana.lopez,2024-06-11 12:59:00,2024-06-11 13:15:00,SUCCESS,16,abc000966,main,144,138,67.93898684366093,12
1885,phoenix-mobile-api-ci,tom.garcia,2024-06-11 17:47:00,2024-06-11 18:05:00,SUCCESS,18,abc001781,main,127,100,79.62122584061308,12
1886,phoenix-billing-service-ci,ana.lopez,2024-06-11 08:59:00,2024-06-11 09:12:00,SUCCESS,13,abc001299,feature/auth,99,110,76.6523912180154,12
1887,phoenix-mobile-api-ci,james.taylor,2024-06-11 09:07:00,2024-06-11 09:27:00,SUCCESS,20,abc001576,feature/auth,60,36,72.17662378776862,12
1888,phoenix-mobile-api-ci,david.kumar,2024-06-11 20:47:00,2024-06-11 20:56:00,FAILURE,9,abc000022,main,73,30,55.51672051756293,12
1889,phoenix-auth-service-ci,david.kumar,2024-06-11 18:16:00,2024-06-11 18:28:00,SUCCESS,12,abc001875,feature/billing,120,138,68.31498936893828,12
1890,phoenix-auth-service-ci,james.taylor,2024-06-11 16:07:00,2024-06-11 16:24:00,SUCCESS,17,abc001335,feature/billing,115,103,72.70565368016388,12
1891,phoenix-billing-service-ci,tom.garcia,2024-06-11 16:42:00,2024-06-11 17:02:00,SUCCESS,20,abc000291,feature/billing,47,132,61.58871429370593,12
1892,phoenix-mobile-api-ci,james.taylor,2024-06-11 12:34:00,2024-06-11 12:48:00,SUCCESS,14,abc001600,feature/billing,45,128,63.41020848961885,12
1893,phoenix-customer-platform-ci,james.taylor,2024-06-11 15:08:00,2024-06-11 15:22:00,SUCCESS,14,abc001639,feature/billing,57,129,61.06489349848217,12
1894,phoenix-web-frontend-ci,david.kumar,2024-06-11 12:43:00,2024-06-11 12:58:00,FAILURE,15,abc001490,feature/billing,46,61,59.1707312814256,12
1895,phoenix-mobile-api-ci,ana.lopez,2024-06-12 16:04:00,2024-06-12 16:26:00,SUCCESS,22,abc000620,feature/billing,101,37,74.61557617526465,12
1896,phoenix-customer-platform-ci,james.taylor,2024-06-12 10:58:00,2024-06-12 11:10:00,SUCCESS,12,abc000719,feature/billing,87,36,65.3085622271468,12
1897,phoenix-customer-platform-ci,tom.garcia,2024-06-12 14:16:00,2024-06-12 14:40:00,TIMEOUT,24,abc001748,feature/auth,60,107,66.03313730494854,12
1898,phoenix-web-frontend-ci,david.kumar,2024-06-12 19:32:00,2024-06-12 19:51:00,SUCCESS,19,abc000585,develop,62,82,80.15139330181614,12
1899,phoenix-mobile-api-ci,david.kumar,2024-06-12 10:52:00,2024-06-12 11:14:00,SUCCESS,22,abc001931,feature/auth,104,101,84.58165933118474,12
1900,phoenix-billing-service-ci,james.taylor,2024-06-12 11:22:00,2024-06-12 11:34:00,FAILURE,12,abc000581,main,148,129,56.419044796308434,12
1901,phoenix-web-frontend-ci,david.kumar,2024-06-12 08:41:00,2024-06-12 09:02:00,SUCCESS,21,abc000438,main,62,38,80.61238821900196,12
1902,phoenix-customer-platform-ci,ana.lopez,2024-06-12 16:18:00,2024-06-12 16:34:00,SUCCESS,16,abc000039,main,58,148,80.30561534234481,12
1903,phoenix-customer-platform-ci,james.taylor,2024-06-12 18:59:00,2024-06-12 19:18:00,SUCCESS,19,abc001849,feature/auth,138,137,73.7987057997693,12
1904,phoenix-web-frontend-ci,ana.lopez,2024-06-12 17:59:00,2024-06-12 18:18:00,SUCCESS,19,abc000759,main,141,44,74.14369325067995,12
1905,phoenix-web-frontend-ci,tom.garcia,2024-06-12 14:57:00,2024-06-12 15:29:00,TIMEOUT,32,abc000333,develop,139,53,69.1922357781252,12
1906,phoenix-web-frontend-ci,james.taylor,2024-06-12 13:02:00,2024-06-12 13:25:00,SUCCESS,23,abc000803,feature/billing,149,82,61.35994847222404,12
1907,phoenix-web-frontend-ci,james.taylor,2024-06-12 09:50:00,2024-06-12 10:04:00,SUCCESS,14,abc000114,main,135,55,63.42522666199408,12
1908,phoenix-mobile-api-ci,tom.garcia,2024-06-12 19:55:00,2024-06-12 20:10:00,SUCCESS,15,abc001796,develop,133,96,78.12138979815484,12
1909,phoenix-mobile-api-ci,tom.garcia,2024-06-12 12:13:00,2024-06-12 12:29:00,SUCCESS,16,abc001915,feature/billing,138,126,82.04343719611079,12
1910,phoenix-customer-platform-ci,ana.lopez,2024-06-12 10:41:00,2024-06-12 10:53:00,SUCCESS,12,abc001169,develop,124,143,80.09402944381006,12
1911,phoenix-mobile-api-ci,david.kumar,2024-06-13 19:40:00,2024-06-13 19:56:00,SUCCESS,16,abc000003,feature/auth,111,80,72.23448167512989,12
1912,phoenix-billing-service-ci,james.taylor,2024-06-13 12:14:00,2024-06-13 12:27:00,SUCCESS,13,abc001640,feature/auth,134,61,78.54511201438608,12
1913,phoenix-customer-platform-ci,tom.garcia,2024-06-13 15:38:00,2024-06-13 16:01:00,SUCCESS,23,abc001818,feature/auth,48,125,65.72699909574209,12
1914,phoenix-billing-service-ci,james.taylor,2024-06-13 16:50:00,2024-06-13 17:06:00,SUCCESS,16,abc001145,feature/billing,120,59,81.40524517267558,12
1915,phoenix-customer-platform-ci,tom.garcia,2024-06-13 15:31:00,2024-06-13 15:51:00,SUCCESS,20,abc000526,develop,149,137,81.77465806633211,12
1916,phoenix-auth-service-ci,james.taylor,2024-06-13 18:26:00,2024-06-13 18:51:00,TIMEOUT,25,abc000133,main,82,113,54.41923983795528,12
1917,phoenix-mobile-api-ci,james.taylor,2024-06-13 11:41:00,2024-06-13 12:04:00,SUCCESS,23,abc000708,feature/auth,47,44,78.60168208479138,12
1918,phoenix-billing-service-ci,james.taylor,2024-06-13 13:29:00,2024-06-13 13:45:00,SUCCESS,16,abc000765,main,99,58,83.8692655569603,12
1919,phoenix-mobile-api-ci,james.taylor,2024-06-13 08:57:00,2024-06-13 09:17:00,SUCCESS,20,abc001605,main,109,54,68.22662203181164,12
1920,phoenix-mobile-api-ci,david.kumar,2024-06-13 09:18:00,2024-06-13 09:41:00,TIMEOUT,23,abc001682,main,137,56,64.806531620409,12
1921,phoenix-auth-service-ci,david.kumar,2024-06-13 13:29:00,2024-06-13 13:45:00,SUCCESS,16,abc001346,develop,105,86,81.64080939470635,12
1922,phoenix-mobile-api-ci,ana.lopez,2024-06-13 12:27:00,2024-06-13 12:47:00,SUCCESS,20,abc000710,feature/auth,51,64,84.1648992244477,12
1923,phoenix-mobile-api-ci,ana.lopez,2024-06-13 12:37:00,2024-06-13 12:55:00,SUCCESS,18,abc000822,develop,44,63,80.51194578170023,12
1924,phoenix-auth-service-ci,james.taylor,2024-06-13 18:38:00,2024-06-13 18:56:00,SUCCESS,18,abc000847,feature/billing,108,63,73.09767376046072,12
1925,phoenix-web-frontend-ci,ana.lopez,2024-06-13 08:56:00,2024-06-13 09:22:00,TIMEOUT,26,abc001892,feature/billing,60,86,63.354755793922195,12
1926,phoenix-mobile-api-ci,tom.garcia,2024-06-13 18:17:00,2024-06-13 18:31:00,SUCCESS,14,abc001720,feature/billing,124,149,69.24501824753175,12
1927,phoenix-web-frontend-ci,tom.garcia,2024-06-14 08:28:00,2024-06-14 08:46:00,SUCCESS,18,abc001040,develop,132,72,79.25483651867769,12
1928,phoenix-billing-service-ci,tom.garcia,2024-06-14 16:24:00,2024-06-14 16:37:00,SUCCESS,13,abc001310,develop,95,101,82.46247003421821,12
1929,phoenix-billing-service-ci,ana.lopez,2024-06-14 11:50:00,2024-06-14 12:12:00,SUCCESS,22,abc001545,feature/billing,64,70,79.38281680539384,12
1930,phoenix-customer-platform-ci,tom.garcia,2024-06-14 15:36:00,2024-06-14 15:51:00,SUCCESS,15,abc001257,feature/auth,119,68,72.56859646327078,12
1931,phoenix-billing-service-ci,james.taylor,2024-06-14 11:03:00,2024-06-14 11:16:00,SUCCESS,13,abc000869,develop,116,120,62.31005009059642,12
1932,phoenix-mobile-api-ci,ana.lopez,2024-06-14 18:26:00,2024-06-14 18:40:00,SUCCESS,14,abc001429,main,106,120,70.56699431684163,12
1933,phoenix-customer-platform-ci,james.taylor,2024-06-14 12:40:00,2024-06-14 12:47:00,FAILURE,7,abc001603,feature/billing,62,77,61.93945010249507,12
1934,phoenix-billing-service-ci,ana.lopez,2024-06-14 17:31:00,2024-06-14 17:50:00,SUCCESS,19,abc001073,feature/billing,140,112,64.64556247319456,12
1935,phoenix-mobile-api-ci,james.taylor,2024-06-14 18:44:00,2024-06-14 19:10:00,TIMEOUT,26,abc000281,feature/billing,54,104,65.94240240478065,12
1936,phoenix-web-frontend-ci,ana.lopez,2024-06-14 13:07:00,2024-06-14 13:28:00,SUCCESS,21,abc000847,feature/auth,65,85,68.2089091041446,12
1937,phoenix-billing-service-ci,ana.lopez,2024-06-14 10:16:00,2024-06-14 10:36:00,SUCCESS,20,abc000291,feature/auth,88,124,70.07214258092301,12
1938,phoenix-customer-platform-ci,james.taylor,2024-06-14 18:21:00,2024-06-14 18:24:00,FAILURE,3,abc000163,feature/billing,79,34,55.78097860736676,12
1939,phoenix-mobile-api-ci,james.taylor,2024-06-14 12:01:00,2024-06-14 12:17:00,FAILURE,16,abc001372,main,113,97,45.16079147539192,12
1940,phoenix-billing-service-ci,david.kumar,2024-06-14 15:00:00,2024-06-14 15:02:00,FAILURE,2,abc000728,main,136,47,69.11496844950813,12
1941,phoenix-web-frontend-ci,tom.garcia,2024-06-14 13:16:00,2024-06-14 13:35:00,SUCCESS,19,abc000632,feature/auth,98,47,62.96272479122828,12
1942,phoenix-web-frontend-ci,david.kumar,2024-06-14 11:28:00,2024-06-14 11:40:00,SUCCESS,12,abc000638,feature/auth,94,137,67.22422081991463,12
1943,phoenix-auth-service-ci,james.taylor,2024-06-15 10:55:00,2024-06-15 11:14:00,SUCCESS,19,abc001512,main,56,111,73.41799804052077,12
1944,phoenix-auth-service-ci,ana.lopez,2024-06-15 20:50:00,2024-06-15 21:03:00,FAILURE,13,abc000072,feature/billing,81,122,58.215799781947965,12
1945,phoenix-mobile-api-ci,tom.garcia,2024-06-16 19:21:00,2024-06-16 19:44:00,SUCCESS,23,abc000196,main,91,52,63.79600729538628,12
1946,phoenix-auth-service-ci,ana.lopez,2024-06-16 18:04:00,2024-06-16 18:26:00,SUCCESS,22,abc000801,main,70,57,75.6692362191313,12
1947,phoenix-billing-service-ci,david.kumar,2024-06-16 19:41:00,2024-06-16 19:58:00,FAILURE,17,abc001490,feature/auth,125,40,66.83546547698026,12
1948,phoenix-auth-service-ci,tom.garcia,2024-06-17 10:55:00,2024-06-17 11:15:00,SUCCESS,20,abc001724,feature/auth,79,49,62.15019788381778,12
1949,phoenix-web-frontend-ci,david.kumar,2024-06-17 13:48:00,2024-06-17 14:04:00,SUCCESS,16,abc001430,feature/auth,84,84,80.32789328179548,12
1950,phoenix-auth-service-ci,james.taylor,2024-06-17 11:08:00,2024-06-17 11:25:00,FAILURE,17,abc001016,feature/auth,117,58,74.7906095818614,12
1951,phoenix-web-frontend-ci,ana.lopez,2024-06-17 12:59:00,2024-06-17 13:11:00,SUCCESS,12,abc001611,main,147,39,81.83425762348999,12
1952,phoenix-mobile-api-ci,david.kumar,2024-06-17 18:59:00,2024-06-17 19:04:00,FAILURE,5,abc000107,feature/auth,64,111,62.22161516535178,12
1953,phoenix-billing-service-ci,david.kumar,2024-06-17 20:38:00,2024-06-17 20:46:00,FAILURE,8,abc000011,feature/billing,95,76,55.97812384534717,12
1954,phoenix-web-frontend-ci,david.kumar,2024-06-17 15:06:00,2024-06-17 15:21:00,SUCCESS,15,abc001839,main,48,139,63.242093759436685,12
1955,phoenix-auth-service-ci,ana.lopez,2024-06-17 14:19:00,2024-06-17 14:50:00,TIMEOUT,31,abc000922,feature/billing,125,106,51.65940185144193,12
1956,phoenix-customer-platform-ci,james.taylor,2024-06-17 08:26:00,2024-06-17 08:41:00,SUCCESS,15,abc001881,develop,62,93,71.60762455594306,12
1957,phoenix-billing-service-ci,david.kumar,2024-06-17 19:08:00,2024-06-17 19:29:00,SUCCESS,21,abc000814,main,63,61,75.76963592108156,12
1958,phoenix-web-frontend-ci,james.taylor,2024-06-17 19:57:00,2024-06-17 20:06:00,FAILURE,9,abc001828,feature/billing,97,74,50.780119213680685,12
1959,phoenix-web-frontend-ci,david.kumar,2024-06-17 10:38:00,2024-06-17 11:00:00,SUCCESS,22,abc000298,feature/billing,40,38,65.90729240593497,12
1960,phoenix-customer-platform-ci,tom.garcia,2024-06-17 18:29:00,2024-06-17 18:57:00,TIMEOUT,28,abc000331,develop,81,49,61.24726989097714,12
1961,phoenix-auth-service-ci,david.kumar,2024-06-17 15:00:00,2024-06-17 15:12:00,SUCCESS,12,abc000862,feature/auth,85,117,84.41837462506881,12
1962,phoenix-auth-service-ci,tom.garcia,2024-06-17 16:55:00,2024-06-17 17:15:00,SUCCESS,20,abc001102,feature/billing,142,113,81.19077924977664,12
1963,phoenix-web-frontend-ci,david.kumar,2024-06-17 09:55:00,2024-06-17 10:07:00,SUCCESS,12,abc000823,main,110,69,80.547019446469,12
1964,phoenix-mobile-api-ci,tom.garcia,2024-06-17 09:25:00,2024-06-17 09:29:00,FAILURE,4,abc001824,develop,90,113,58.81694825137506,13
1965,phoenix-web-frontend-ci,james.taylor,2024-06-17 12:38:00,2024-06-17 12:58:00,SUCCESS,20,abc000738,develop,87,149,73.15253079207356,13
1966,phoenix-mobile-api-ci,james.taylor,2024-06-17 08:57:00,2024-06-17 09:15:00,SUCCESS,18,abc000019,develop,143,109,72.46412627623972,13
1967,phoenix-customer-platform-ci,james.taylor,2024-06-17 09:03:00,2024-06-17 09:24:00,SUCCESS,21,abc000907,feature/auth,82,54,60.53161169800988,13
1968,phoenix-auth-service-ci,tom.garcia,2024-06-17 11:53:00,2024-06-17 12:09:00,SUCCESS,16,abc000214,feature/auth,90,148,79.53501941244869,13
1969,phoenix-web-frontend-ci,ana.lopez,2024-06-17 08:40:00,2024-06-17 08:57:00,FAILURE,17,abc000980,main,150,90,63.79864531748302,13
1970,phoenix-mobile-api-ci,tom.garcia,2024-06-17 19:49:00,2024-06-17 20:01:00,FAILURE,12,abc000364,main,45,76,53.197576179339066,13
1971,phoenix-mobile-api-ci,tom.garcia,2024-06-17 08:17:00,2024-06-17 08:34:00,SUCCESS,17,abc000528,feature/billing,60,107,70.75581600601845,13
1972,phoenix-billing-service-ci,tom.garcia,2024-06-17 16:39:00,2024-06-17 16:58:00,SUCCESS,19,abc001773,feature/billing,112,120,78.94979231659953,13
1973,phoenix-customer-platform-ci,david.kumar,2024-06-17 19:54:00,2024-06-17 20:09:00,SUCCESS,15,abc000470,main,144,139,67.10051524543422,13
1974,phoenix-mobile-api-ci,ana.lopez,2024-06-17 19:33:00,2024-06-17 19:44:00,FAILURE,11,abc001090,feature/billing,148,81,46.41359818216018,13
1975,phoenix-billing-service-ci,tom.garcia,2024-06-17 13:03:00,2024-06-17 13:20:00,FAILURE,17,abc001744,develop,83,115,58.07864446550012,13
1976,phoenix-customer-platform-ci,tom.garcia,2024-06-17 09:38:00,2024-06-17 10:00:00,SUCCESS,22,abc001665,feature/auth,86,62,80.34905283663133,13
1977,phoenix-customer-platform-ci,tom.garcia,2024-06-17 14:01:00,2024-06-17 14:21:00,SUCCESS,20,abc001226,feature/auth,63,97,75.55503439267466,13
1978,phoenix-mobile-api-ci,david.kumar,2024-06-17 18:03:00,2024-06-17 18:25:00,SUCCESS,22,abc000001,feature/auth,120,101,77.81124434170457,13
1979,phoenix-auth-service-ci,james.taylor,2024-06-17 12:54:00,2024-06-17 13:17:00,SUCCESS,23,abc001632,feature/billing,121,110,74.03177038562701,13
1980,phoenix-customer-platform-ci,tom.garcia,2024-06-17 09:01:00,2024-06-17 09:17:00,SUCCESS,16,abc000485,develop,42,134,75.16608900865077,13
1981,phoenix-billing-service-ci,james.taylor,2024-06-17 13:20:00,2024-06-17 13:33:00,SUCCESS,13,abc001147,develop,103,57,66.79607160818996,13
1982,phoenix-customer-platform-ci,tom.garcia,2024-06-17 14:53:00,2024-06-17 15:10:00,SUCCESS,17,abc000438,develop,105,83,82.96900319159,13
1983,phoenix-web-frontend-ci,david.kumar,2024-06-18 20:27:00,2024-06-18 20:50:00,SUCCESS,23,abc001422,develop,86,78,79.8784145435481,13
1984,phoenix-auth-service-ci,david.kumar,2024-06-18 16:10:00,2024-06-18 16:31:00,SUCCESS,21,abc000549,feature/billing,51,60,83.35658558229801,13
1985,phoenix-customer-platform-ci,tom.garcia,2024-06-18 13:52:00,2024-06-18 14:21:00,TIMEOUT,29,abc000732,feature/billing,92,117,68.51878950921227,13
1986,phoenix-mobile-api-ci,david.kumar,2024-06-18 18:28:00,2024-06-18 18:44:00,SUCCESS,16,abc001065,feature/billing,52,67,64.42226956226321,13
1987,phoenix-billing-service-ci,james.taylor,2024-06-18 15:37:00,2024-06-18 15:58:00,SUCCESS,21,abc001450,feature/auth,98,65,83.71287357922039,13
1988,phoenix-mobile-api-ci,james.taylor,2024-06-18 13:09:00,2024-06-18 13:16:00,FAILURE,7,abc001794,main,60,65,62.994443307773494,13
1989,phoenix-mobile-api-ci,james.taylor,2024-06-18 16:36:00,2024-06-18 16:47:00,FAILURE,11,abc001981,develop,82,69,57.68216067434471,13
1990,phoenix-web-frontend-ci,david.kumar,2024-06-18 12:08:00,2024-06-18 12:32:00,TIMEOUT,24,abc001576,develop,142,99,49.78363232717243,13
1991,phoenix-web-frontend-ci,james.taylor,2024-06-18 16:18:00,2024-06-18 16:32:00,SUCCESS,14,abc001186,feature/auth,74,83,78.09926202852475,13
1992,phoenix-mobile-api-ci,ana.lopez,2024-06-18 09:07:00,2024-06-18 09:20:00,SUCCESS,13,abc000365,main,51,141,76.69502368140746,13
1993,phoenix-web-frontend-ci,david.kumar,2024-06-18 17:12:00,2024-06-18 17:13:00,FAILURE,1,abc001725,feature/auth,134,31,57.113657815501966,13
1994,phoenix-customer-platform-ci,james.taylor,2024-06-18 18:16:00,2024-06-18 18:31:00,SUCCESS,15,abc000371,feature/auth,149,70,69.58444598383625,13
1995,phoenix-customer-platform-ci,ana.lopez,2024-06-18 13:43:00,2024-06-18 14:02:00,SUCCESS,19,abc000483,feature/billing,84,145,70.23871811509284,13
1996,phoenix-mobile-api-ci,tom.garcia,2024-06-18 15:52:00,2024-06-18 16:11:00,SUCCESS,19,abc000013,develop,146,43,68.1899698761742,13
1997,phoenix-web-frontend-ci,ana.lopez,2024-06-18 11:21:00,2024-06-18 11:43:00,SUCCESS,22,abc000728,feature/auth,119,69,60.218690949306705,13
1998,phoenix-customer-platform-ci,ana.lopez,2024-06-18 14:23:00,2024-06-18 14:43:00,SUCCESS,20,abc000349,feature/billing,46,101,66.30258673067803,13
1999,phoenix-mobile-api-ci,ana.lopez,2024-06-18 08:03:00,2024-06-18 08:16:00,SUCCESS,13,abc000474,feature/auth,67,63,69.7574273458309,13
2000,phoenix-billing-service-ci,james.taylor,2024-06-18 15:00:00,2024-06-18 15:13:00,SUCCESS,13,abc001481,develop,128,74,70.99166959211055,13
2001,phoenix-auth-service-ci,ana.lopez,2024-06-18 08:09:00,2024-06-18 08:24:00,SUCCESS,15,abc000590,feature/auth,61,50,60.61317758632934,13
2002,phoenix-mobile-api-ci,david.kumar,2024-06-19 14:10:00,2024-06-19 14:26:00,SUCCESS,16,abc000684,feature/billing,98,74,83.68070249773892,13
2003,phoenix-auth-service-ci,david.kumar,2024-06-19 15:22:00,2024-06-19 15:32:00,FAILURE,10,abc001616,main,75,57,55.78482985864581,13
